district,area,state,households_surveyed,women_age_15_49_years_interviewed,men_age_15_49_years_interviewed,population_female_age_6_years_who_ever_attended_school_percent,population_below_age_15_years_percent,sex_ratio_of_the_total_population_females_per_1000_males,sex_ratio_at_birth_for_children_born_in_the_last_five_years_females_per_1000_males,children_under_age_5_years_whose_birth_was_registered_percent,households_with_electricity_percent,households_with_an_improved_drinking_water_source1_percent,households_using_improved_sanitation_facility2_percent,households_using_clean_fuel_for_cooking3_percent,households_using_iodized_salt_percent,households_with_any_usual_member_covered_by_a_health_scheme_or_health_insurance_percent,women_who_are_literate_percent,men_who_are_literate_percent,women_with_10_or_more_years_of_schooling_percent,women_age_20_24_years_married_before_age_18_years_percent,men_age_25_29_years_married_before_age_21_years_percent,women_age_15_19_years_who_were_already_mothers_or_pregnant_at_the_time_of_the_survey_percent,any_method_percent,any_modern_method_percent,female_sterilization_percent,male_sterilization_percent,iud_ppiud_percent,pill_percent,condom_percent,total_unmet_need_percent,unmet_need_for_spacing_percent,health_worker_ever_talked_to_female_non_users_about_family_planning5_percent,current_users_ever_told_about_side_effects_of_current_method_percent,mothers_who_had_antenatal_check_up_in_the_first_trimester_percent,mothers_who_had_at_least_4_antenatal_care_visits_percent,mothers_whose_last_birth_was_protected_against_neonatal_tetanus6_percent,mothers_who_consumed_iron_folic_acid_for_100_days_or_more_when_they_were_pregnant_percent,mothers_who_had_full_antenatal_care7_percent,registered_pregnancies_for_which_the_mother_received_mother_and_child_protection_mcp_card_percent,mothers_who_received_postnatal_care_from_a_doctor_nurse_lhv_anm_midwife_other_health_personnel_within_2_days_of_delivery_percent,mothers_who_received_financial_assistance_under_janani_suraksha_yojana_jsy_for_births_delivered_in_an_institution_percent,average_out_of_pocket_expenditure_per_delivery_in_public_health_facility_rs,children_born_at_home_who_were_taken_to_a_health_facility_for_check_up_within_24_hours_of_birth_percent,children_who_received_postnatal_care_from_a_doctor_nurse_lhv_anm_midwife_other_health_personnel_within_2_days_of_delivery_percent,institutional_births_percent,institutional_births_in_public_facility_percent,home_delivery_conducted_by_skilled_health_personnel_out_of_total_deliveries_percent,births_assisted_by_a_doctor_nurse_lhv_anm_other_health_personnel_percent,births_delivered_by_caesarean_section_percent,births_in_a_private_health_facility_delivered_by_caesarean_section_percent,births_in_a_public_health_facility_delivered_by_caesarean_section_percent,children_age_12_23_months_fully_immunized_bcg_measles_and_3_doses_each_of_polio_dpt_percent,children_age_12_23_months_who_have_received_bcg_percent,children_age_12_23_months_who_have_received_3_doses_of_polio_vaccine_percent,children_age_12_23_months_who_have_received_3_doses_of_dpt_vaccine_percent,children_age_12_23_months_who_have_received_measles_vaccine_percent,children_age_12_23_months_who_have_received_3_doses_of_hepatitis_b_vaccine_percent,children_age_9_59_months_who_received_a_vitamin_a_dose_in_last_6_months_percent,children_age_12_23_months_who_received_most_of_the_vaccinations_in_public_health_facility_percent,children_age_12_23_months_who_received_most_of_the_vaccinations_in_private_health_facility_percent,prevalence_of_diarrhoea_reported_in_the_last_2_weeks_preceding_the_survey_percent,children_with_diarrhoea_in_the_last_2_weeks_who_received_oral_rehydration_salts_ors_percent,children_with_diarrhoea_in_the_last_2_weeks_who_received_zinc_percent,children_with_diarrhoea_in_the_last_2_weeks_taken_to_a_health_facility_percent,prevalence_of_symptoms_of_acute_respiratory_infection_ari_in_the_last_2_weeks_preceding_the_survey_percent,children_with_fever_or_symptoms_of_ari_in_the_last_2_weeks_preceding_the_survey_taken_to_a_health_facility_percent,children_under_age_3_years_breastfed_within_one_hour_of_birth8_percent,children_under_age_6_months_exclusively_breastfed9_percent,children_age_6_8_months_receiving_solid_or_semi_solid_food_and_breastmilk9_percent,breastfeeding_children_age_6_23_months_receiving_an_adequate_diet9_10_percent,non_breastfeeding_children_age_6_23_months_receiving_an_adequate_diet9_10_percent,total_children_age_6_23_months_receiving_an_adequate_diet9_10_percent,children_under_5_years_who_are_stunted11_percent,children_under_5_years_who_are_wasted11_percent,children_under_5_years_who_are_severely_wasted12_percent,children_under_5_years_who_are_underweight11_percent,women_whose_body_mass_index_bmi_is_below_normal_bmi_18_5_kg_m2_percent,men_whose_body_mass_index_bmi_is_below_normal_bmi_18_5_kg_m2_percent,women_who_are_overweight_or_obese_bmi_25_0_kg_m2_percent,men_who_are_overweight_or_obese_bmi_25_0_kg_m2_percent,children_age_6_59_months_who_are_anaemic_11_0_g_dl_percent,non_pregnant_women_age_15_49_years_who_are_anaemic_12_0_g_dl_percent,pregnant_women_age_15_49_years_who_are_anaemic_11_0_g_dl_percent,all_women_age_15_49_years_who_are_anaemic_percent,men_age_15_49_years_who_are_anaemic_13_0_g_dl_percent,blood_sugar_level_high_140_mg_dl_percent,blood_sugar_level_very_high_160_mg_dl_percent,slightly_above_normal_systolic_140_159_mm_of_hg_and_or_diastolic_90_99_mm_of_hg_percent,moderately_high_systolic_160_179_mm_of_hg_and_or_diastolic_100_109_mm_of_hg_percent,very_high_systolic_180_mm_of_hg_and_or_diastolic_110_mm_of_hg_percent,cervix_percent,breast_percent,oral_cavity_percent,children_age_9_59_months_who_did_not_receive_a_vitamin_a_dose_in_last_6_months_percent,children_under_age_3_years_not_breastfed_within_one_hour_of_birth_percent,children_under_age_6_months_not_exclusively_breastfed_percent,children_age_12_23_months_fully_not_immunized_bcg_measles_and_3_doses_each_of_polio_dpt_percent,children_age_6_8_months_not_receiving_solid_or_semi_solid_food_and_breastmilk_percent,total_children_age_6_23_months_not_receiving_an_adequate_diet9_10_percent,malnourishment_index,literacy_ratio,literacy_ratio_category
Banaskantha,Rural,Gujarat,809.34,948.86,213.8,54.78,30.44,1013.63,1132.88,96.18,85.61,98.23,33.71,23.23,98,21.79,55.13,86.35,14.34,51.05,35.84,7.69,42.19,41.2,30.73,0,6.07,2.1,1.97,20.62,9.26,13.75,31.42,68.99,58.51,76.6,21.63,14.82,85,54.99,4.57,3467.16,1.66921121460125,12.34,89.55,25.37,0.85,78.07,8.08,11.18,3.54,35.46,75.99,47.49,53.33,67.17,17.53,55.35,94.1,5.9,6.75,48.43724348332414,16.757606604909547,63.05305378461546,0.58,68.38276349154658,47.8,50.95,31.532764856833662,7.45,6.190701304469887,7.42,39.85,23.62,8.85,44.4,39.62,30.88,8.97,13.24,55.08,51.39,50.22,51.34,16.67,3.05,1.15,2.63,0.64,0.26,21.81,6.29,12.05,44.65,52.2,49.05,64.53999999999999,68.46723514316633,92.58,43.798734108589976,0.6384481760277939,Low
Banaskantha,Total,Gujarat,944.39,1086.09,270.13,55.69,30.49,991.81,1048.78,94.85,87.3,97.81,39.6,27.56,97.65,20.89,56.08,86.55,14.57,47.86,32.35,6.84,42.39,41.2,30.62,0,5.76,2.41,2.12,20.95,8.81,15.08,29.87,69.02,59.05,79,23.26,16.76,83.5,53.98,4,3416.81,1.4835945284424523,10.79,89.26,24.67,1.4,79.79,8.47,11.89,3.21,35.26,72.56,47.25,53.81,63.15,17.51,56.63,89.19,10.81,6.35,48.13057853322933,17.579629739603437,66.21397505861177,0.51,66.45,49.56,47.43,33.13065302771769,7.74,6.071911766226654,7.63,40.67,21.61,8.49,43.09,38.43,28.11,10.57,13.95,57.18,50.05,49.49,50.03,16.66,3.54,1.42,2.85,0.56,0.62,22.57,5.89,11.85,43.37,50.44,52.57,64.74000000000001,66.8693469722823,92.37,43.65286081833694,0.6479491623339111,Low
Patan,Rural,Gujarat,339.94,393.64,81.22,57.04,29.73,947.53,915.48,94.21,92.4,96.47,48.8,20.8,97.48,28.65,56.63,73.54,12.53,40.9,28.74,10.38,44.22,42.52,33.77,0,3.27,2.44,3.04,16.69,8.92,29.88,49.05,63.88,71.52,89.47,19.49,16.98,89.68,64.91,21.89,914.86,1.4118802831117165,21.1,91.22,32.4,2.06,93.76,9.9,14.16,4.85,28.54,69.05,41.08,46.84,57.31,19.53,68.66,93.16,2.6,16.06,63.46,22.01,71.31,0.93,62.97,44.53,30.6,34.1879516278526,3.74,7.135686279173343,4.72,41.79,24.77,9.37,42.26,33.81,32.55,11.2,10.47,67.05,57.14,66.96,57.67,23.1,5.54,1.86,7.6,0.92,1.05,38.05,12.8,12.19,31.340000000000003,55.47,69.4,71.46000000000001,65.8120483721474,95.28,47.923622902328844,0.7700571117759042,Medium
Patan,Total,Gujarat,436.45,498.53,111.25,61.41,28.76,945.33,870.93,95.43,93.24,95.81,56.29,32.49,97.53,25.3,61.4,78.01,18.26,35.04,27.44,9.84,41.87,40.37,31.88,0,2.77,2.34,3.38,18.27,8.48,27.52,48.16,61.88,67.81,90.75,21.49,17.81,90.1,63.02,22.52,1755.51,1.2334729650583625,17.79,92.28,29.76,1.64,94.3,15.65,20.01,10.55,30.67,72.51,46.75,46.69,54.85,21.68,71.56,91.96,4.88,14.54,55.59,21.62,65.55,1.08,56.56,41.68,34.51,35.34466420330727,2.98,6.04783244486449,4.48,37.63,24.52,9.23,38.42,30.19,30.62,16.95,15.3,67.18,59.01,69.43,59.58,27.16,6.14,2.03,7.48,1.12,0.96,36.33,11.91,11.49,28.439999999999998,58.32,65.49000000000001,69.33,64.65533579669273,95.52,46.46992014780157,0.7870785796692731,Medium
Mahesana,Rural,Gujarat,539.41,624.79,148.3,72.73,27.01,943.01,801.06,95.05,95.79,93.25,60.77,43.24,94.84,32.4,73.81,87.53,24.13,39.95,24.132027860255583,8.41,48.54,45,34.8,0,1.92,2.66,5.62,14.86,6.53,13.67,35.19,78.38,81.9,86.33,33.49,27.03,96.74,62.64,5.24,1806.01,0.901143907237937,9.05,95.82,25.27,0,85.08,21.77,28.34,7.04,54.24,100,66.17,90.27,83.73,19.82,67.2,88.15,11.85,4.78,49.26993804466522,15.40527265436525,67.10513108052888,0,72.36277796540931,53.18,23.793005933475847,38.86159438865699,5.84,3.821814168156241,4.69,40.91,26.47,13.42,43.19,30.02,28.14,18.42,13.66,79.64,63.3,53.74,62.85,37.25,5.83,2.83,5.59,1.1,0.92,21.24,4.38,8.33,32.8,46.82,76.20699406652415,45.76,61.13840561134301,95.31,44.125803743332995,0.8432537415743174,Medium
Mahesana,Total,Gujarat,752.27,844.22,206.77,74.53,25.24,919.84,785.38,96.26,96.77,92.65,66.06,54.9,95.56,30.37,77.05,90.23,31.14,32.6,22.13,6.55,49.01,45.44,33.14,0,3.05,2.79,6.46,15.53,7.64,12.77,34.29,80.4,81.29,87.78,34.03,27.34,95.07,69.03,6.06,1819.76,0.8314634669764319,12.05,96.44,23,0.31,86.08,26.5,31.87,13.49,55.09,100,63.42,87.98,83.42,27.89,65.39,89.51,10.49,5.16,50.519448297155485,15.536375459522176,70.5803308632395,0,74.804346404725365,53.96,23.576185684409737,39.188652210457036,5.7,2.6581925734913954,4.61,40.46,25.34,11.58,41.85,26.82,27.57,22.71,17.9,77.79,62.15,56.89,61.93,34.59,6.42,3.66,5.2,1.63,0.78,20.47,5.27,12.27,34.61,46.04,76.42381431559026,44.91,60.811347789542964,95.39,43.9353622989316,0.8539288484982821,Medium
Sabarkantha,Rural,Gujarat,685.28,780.36,194.68,63.98,28.28,960.02,895.8,88.14,94.7,93.07,40.1,22.75,90.88,25.01,65.45,90.43,29.67,37.01,28.652296013072394,5.56,47.37,45.09,40.17,0,1.25,0.16,3.52,16.94,6.86,18.1,38.86,71.55,63.38,90.13,23.85,19.44,91.97,55.93,7.85,2183.19,0.01,9,87.03,20.66,4.01,79.5,11.34,15.99,3.55,48.77,91.16,73.1,66.46,73.7,20.11,62.99,93.03,4.84,5.48,49.2063833216926,11.766358253727857,61.4569093005284,0.66,67.34968347989617,47.83,63.29,34.93839426541589,3.65,5.330674765843595,2.96,53.41,25.72,8.06,47.43,38.26,27.85,10.96,13.71,75.31,69.05,54.98,68.56,38.99,3.58,1.99,6.13,0.76,0.67,22.8,5.63,6.63,37.01,52.17,36.71,51.23,65.0616057345841,97.04,43.20389634407505,0.7237642375317925,Medium
Sabarkantha,Total,Gujarat,816.42,930.81,241.16,66.45,27.6,957.24,896.79,89.91,95.16,94.19,46.69,29.9,92.09,25.62,68.15,92.28,31.67,37.01,33.78,5.97,46.53,43.6,37.31,0,1.83,0.6,3.87,16.82,7.26,20.62,42.33,74.05,66.35,90.43,27.51,22.95,93.34,60.4,6.93,2083.91,0.01,9.22,88.92,19.03,3.32,82.37,13.66,18.22,4.85,49.05,91.4,69.67,70.53,76.05,26.91,60.56,88.75,9.63,6.21,49.77961023473919,10.99928751464186,64.85522140186947,1.19,51.51,46.46,58.32,36.08053741811006,4.03,4.459119584741315,3.37,50.57,23.52,7.01,45.53,37.07,25.58,12.92,18.07,72.52,67.73,52.32,67.19,35.53,4.58,2.51,6.7,1.01,0.56,25.06,5.96,8.35,39.44,53.54,41.68,50.95,63.91946258188994,96.63,43.03136775491339,0.7385132206328566,Medium
Gandhinagar,Urban,Gujarat,267.58,287.8,87.96,73.84,24.94,881.94,1096.27,94.65,93.41,96.9,77.55,68.88,99.14,27.6,74.14,80.28,35.86,39.55,19.298604752646195,3.18,54.12,41.69,30.46,0,1.23,3.21,6.53,18.56,5.13,38.93,81.11,72,87.9,94.84,38.51,34.98,87.54,67.64,7.11,1564.18,1.4873890911765963,30.16,94.46,32.48,1.28,95.74,27.69,31.14,25.84,62.46145397751284,91.6367309531411,74.83960460763466,77.13726537264063,78.13543715249673,64.39187940062128,52.39,80.51190131406288,9.656508321011703,2.6,44.74236192394863,9.913160745271432,66.83918381619004,0,73.87579735233447,51.19,25.12568164063092,45.95023086496627,2.43,3.8045918641655794,2.18,30.72,22.27,7.15,33.73,27.48,31.4,30.01,20.9,78.27,68.46,59.14997937420373,67.59,34.99,4.45,2.08,11.86,1.67,0.91,22.11,6,9.96,47.61,48.81,74.87431835936908,37.53854602248716,54.04976913503373,97.82,41.39881455554933,0.9235176880916791,High
Gandhinagar,Rural,Gujarat,269.42,305.75,79.94,65.44,25.17,981.36,943.59,97.59,96.2,96.01,47.12,35.72,94.47,29.11,63.7,93.87,17.31,61.97,24.60891561693534,7,65.05,51.48,40.66,0,1.98,3.51,5.33,9.72,4.33,17.48,61.92,87.27,89.17,93.47,51.39,47.74,100,78.02,9.39,582.4,1.2162844746579176,32.95,90.08,42.64,2.26,92.35,16.26,31.2,3.42,61.66229026601242,91.24667357687633,75.42274289682521,75.32767813980587,77.30386966722754,62.31986302523365,65.68,80.21567934164162,6.274776599307074,4,45.48170980701497,13.090577188193858,61.13107505918939,1.55,69.55870772130034,63.49,21.88367297098995,41.20619752995982,5.4,4.853054052447702,4.91,42.64,36.36,13.47,52.31,33.21,22.57,15.12,17.36,68.76,64.36,56.01510965494385,64.26,41.01,4.91,2.94,6.19,3.2,1.48,25.56,1.98,18.88,34.31999999999999,36.51,78.11632702901005,38.33770973398758,58.79380247004018,95.09,43.71320930487805,0.6785980611483967,Low
Gandhinagar,Total,Gujarat,537,593.56,167.9,69.42,25.06,930.78,1019.15,96.02,94.81,96.46,62.28,52.24,96.81,28.36,68.76,86.75,26.3,50.35,50.99,5.35,59.71,46.7,35.68,0,1.62,3.37,5.92,14.04,4.72,28.34,69.86,79.58,88.53,94.16,44.9,41.31,93.75,72.79,8.22,979.92,0.9533799927744949,31.55,92.33,37.43,1.76,94.09,22.13,31.16,13.41,66.14,94.63,71.95,79.05,81.2,48.37,58.9,94.56,5.44,3.28,46.5283441644178,14.782891959120077,65.347197819208,0.75,86.04,56.98,40.84,41.534457752234225,3.96,3.8141198933184883,3.58,36.45,29.04,10.19,42.66,30.52,27.12,22.09,19.18,73.74,66.27,55.388516203457506,65.84,37.89,4.69,2.53,8.9,2.47,1.21,23.89,3.93,14.55,41.1,43.02,59.16,33.86,58.465542247765775,96.42,40.44631383114255,0.7926224783861672,Medium
Ahmadabad,Urban,Gujarat,2159.01,2380.88,519.81,87.55,21.16,901.45,881.39,97.11,99.44,95.35,92.29,91.55,97.16,36.88,85.4,95.01,50.99,18.06,34.46,2.21,61.18,44.67,26.37,0,6.03,1.96,10.32,13.14,4.34,30.48,71.04,95.81,97.22,94.7,56.64,54.49,89.43,67.41,1.26,2659.69,0.7131829122336875,23.57,96.83,31.11,0,96.83,45.91,52.91,35.79,50.4,91.75,63.3,91.4,82.61,47.14,63.35,78.97,21.03,11.64,48.52118989368483,13.751382938291538,65.34926863060392,0,73.47400567625392,50.8,29.564605497753327,42.32394778369907,7.61,5.112796528057487,5.66,26.22,26.75,11.11,27.32,19.06,22.9,34.03,29.4,74.14,61.27,53.30173984342134,61.31,22.06,6.13,2.89,6.94,2.61,0.49,21.7,5.71,16.12,36.65,49.2,70.43539450224668,49.6,57.67605221630093,94.34,40.48524177067644,0.8988527523418588,Medium
Ahmadabad,Total,Gujarat,2550.53,2790.78,680.74,83.68,22.09,904.1,870.71,97.77,99.17,95.03,88.45,83.35,96.39,34.4,82.15,92.64,45.92,19.85,42.12,2.7,60.17,45.12,28.83,0,5.3,1.94,9.05,13.36,5.17,29.92,71.76,94.26,95.9,94.34,56.68,54.06,91.6,67.45,1.58,2596.16,0.6896970983791229,24.03,94.63,29.9,0,94.63,40.45,49.15,28.89,48.99,90.35,58.62,82.94,76.38,46.56,58.86,82.39,17.61,9.49,48.08877655881072,13.789412188884707,64.38816670319908,0,72.88458027516437,49.82,31.866016331210243,41.34219375720249,7.32,4.724276281884128,5.44,29.37,27.09,11.46,31,21.49,25.9,30.74,26.42,76.03,62.92,62.73,62.91,26.85,5.97,2.85,7.49,2.32,0.41,21.8,5.24,16.7,41.14,50.18,68.13398366878975,51.01,58.65780624279751,94.56,42.257666741446826,0.88676597582038,Medium
Surendranagar,Rural,Gujarat,405.26,430.29,112.98,56.03,28.93,956.12,1083.26,94.57,93.61,78.72,31.28,18.2,92.31,23.55,57.91,81.14,12.42,29.43,23.080724401294102,4.2,51.63,51.23,41.82,0,2.95,1.19,5.03,18.94,7.6,30.81,49.63,56.55,43.19,86.85,23.06,13.66,85.85,45.22,14.63,2064.47,2.85,7.91,76.88,33.27,5.79,82.67,11.35,23.45,3.37,40.92,71.88,50.62,62.2,49.87,22.73,82.85,100,0.01,7.32,53.03967830405865,13.189565663307478,78.45810501422498,0,78.01870602110223,44.68,23.51013396102213,37.26982380939677,4.54,0.01063699618990685,3.43,49.55,23.85,6.55,46.36,30.98,34.02,16.28,11.03,76.84,62.77,65.66,62.92,27.31,4.61,2.54,6.17,1.2,0.51,31.52,10.07,11.94,17.150000000000006,55.32,76.48986603897787,59.08,62.73017619060323,96.57,46.40579717533399,0.7137047079122504,Medium
Surendranagar,Total,Gujarat,585.28,631.5,174.8,63.26,27.16,953.56,998.37,95.76,95.58,81.92,47.7,36.51,94.05,19.59,66.48,85.59,22.36,24.68,31.88,4.04,56.91,55.48,44.54,0,5.77,0.81,4.19,17.31,7.51,27.14,57.4,63.02,51.99,88.55,26.86,18.76,84.82,54.45,12.17,2199.47,2.7,8.13,81.04,31.34,4.9,85.93,11.78,21.91,2.84,37.54,76.03,53.31,63.97,48.21,23.21,82.18,88.87,11.13,8.88,70.3,26.88,78.29,0.31,78.01958860302257,51.83,38.02,37.269946446463756,3.82,0.010203011829289987,2.79,45.54,27.72,9.51,45.86,25.68,24.25,20.6,18.15,76.8,61.34,64.86,61.47,25,4.97,2.09,6.53,1.36,0.58,28.74,7.24,13.27,17.819999999999993,48.17,61.98,62.46,62.730053553536244,97.21,44.51640321321217,0.7767262530669471,Medium
Rajkot,Urban,Gujarat,795.54,892.96,220.92,80.87,22.59,918.7,754.55,99.1,98.52,90.96,80.67,82.73,98.95,18.76,85.71,94.75,49.5,17.11,21.226551775842225,5.59,39.86,35.22,17.91,0,8.24,0.58,8.49,21.41,6.79,18.99,21.78,84.18,87.32,90.79,40.64,37.43,88.53,53.54,2.07,2457.5053398636,1.0667726242126836,9.15,93.93,18.26,1.32,77.5,21.15,23.73,12.55103308602754,58.951050523725364,91.37137970571005,73.48948464973643,76.49320695233415,78.58372976576561,65.00360166640412,67.78,82.72277110920463,7.7469444066612345,5.41,49.49057399951274,10.20280083694791,75.09880465506177,0,77.37987067749563,49.12,25.100118952790968,42.3024822282508,13.1,1.5880244284863685,10.03,28.66,23.41,3.34,31.34,15.83,14.7,39.61,21.55,52.53,56.43,57.15480720380492,55.99,17.03,6.08,3.1,6.17,2.22,0.87,25.83,7.54,11.46,32.22,50.88,74.89988104720904,41.048949476274636,57.6975177717492,89.97,39.64205021066948,0.9045910290237467,High
Rajkot,Rural,Gujarat,523.44,548.03,132.74,65.78,23.16,910.94,803.74,92.49,98.65,92.94,59.47,38.53,97.6,20.19,77.82,87.27,32.38,12.9,23.15601798642903,2.7,52.47,49.07,40.19,0,4.07,2.33,2.49,16.08,7.19,15.42,56.56,80.34,86.02,92.18,43.1,40.97,98.68,61.37,6.64,2357.6605638236488,0.8316903348519111,12.2,90.24,21.6,3.73,87.46,13.79,16.38,11.77,57.9231938822577,91.61282019677623,73.54853122708602,75.61810324821599,77.96490290726817,63.75879671463601,77.57,82.5037251266081,6.82511103082569,4.53,49.722100805245375,10.713522694673827,72.81227126279771,0.91,75.52819854415254,58.6,24.72725660789027,40.03533150824604,6.005724102705175,2.235869664216663,10.78,34.55,23.48,4.24,31.44,20,18.32,30.31,23.59,65.44,46.87,55.35963084567195,46.98,20.85,6.72,4.03,5.53,0.41,0.48,18.35,5.38,8.95,22.430000000000007,41.4,75.27274339210973,42.0768061177423,59.96466849175396,89.22,38.684601344611934,0.8917153661051908,Medium
Rajkot,Total,Gujarat,1318.98,1440.99,353.67,74.85,22.82,915.57,773.35,96.59,98.58,91.74,72.26,65.19,98.42,19.33,82.71,91.94,42.99,15.44,22.276543069854334,4.34,44.48,40.3,26.08,0,6.71,1.23,6.29,19.46,6.94,17.72,35.61,82.74,86.84,91.31,41.56,38.75,92.33,56.46,3.71,2322.93,0.566444100863784,10.29,92.54,19.52,2.23,81.25,18.37,21.12,15.11,51.36,94.76,65.15,78.59,89.93,36.65,71.74,83.47,16.53,5.07,50.46349264706122,11.321914576712656,75.89536356017942,0.35,77.41012511252684,52.74,24.144597966216715,39.82031970424078,12.94,1.1636032099054299,10.26,30.89,23.44,3.68,31.38,17.4,16.05,36.1,22.31,57.61,52.82,46.34,52.59,18.46,6.32,3.45,5.93,1.54,0.72,22.98,6.72,10.51,28.260000000000005,47.26,75.85540203378329,48.64,60.17968029575922,89.74,39.12722102112388,0.8996084402871437,Medium
Jamnagar,Urban,Gujarat,336.71,366.32,104.66,73.81,25.01,926.68,1057.92,98.68,97.1,89.49,77.59,76.97,98.02,19.86,78.14,88.71,35.5,16.48,17.453224786621647,4.82,30.77,30.14,15.29,0,7.5,1.83,5.52,20.94,13.2,12.74,43.96,83.43,85.18,94.72,57.59,51.9,93.02,59.36,5.09,2594.96,1.2788314384105663,10.47,95.64,33.93,0.71,87.17,34.93,43.4,24.02,68.77,100,76.17,87.17,86.47,70.86,62.22,76.72,23.28,6.75,51.12370922208511,14.52489602655375,72.96108308438762,2.21,76.79121195863974,23.84,27.769833411628124,43.06022778922032,10.57,3.307561168274069,10.81,34.95,19.22,6.74,26.17,17.04,12.5,37.9,14.11,71.06,67.76,55.08405624096567,67.99,20.99,6.39,3.56,6.02,1.13,0.38,21.43,5.88,4.13,37.78,76.16,72.23016658837187,31.230000000000004,56.93977221077968,89.19,42.00892749076122,0.8808477060083418,Medium
Jamnagar,Rural,Gujarat,370.01,390.09,81.57,62.54,23.82,976.95,941.09,100,98.73,88.21,59.32,38.46,97.13,24.92,67.23,80.62,22.05,20.92,24.144008541182217,2.85,40.77,40.77,36.06,0,1.34,0.55,2.82,12.43,7.64,25.07,48.39515287546418,72.02,73.28,97.59,25.56,21.1,92.06,51.83,8.35,1027.66,1.1405733810140968,23.46,95.94,46.56,1.72,96.19,10.96,15.62,6.97,59.22953845340815,91.32202792592122,73.77156027741844,75.73737700210788,77.46471364494732,63.546032737342145,80.14,80.76435434805391,6.657497864769958,1.83,49.640073775239344,15.972422354817656,63.285554755818524,0,69.59628995047366,52.09,27.11554612790091,38.76707573984001,15.17,5.25766619063217,12.71,18.96,46.77,29.57,33.21,21.77,13.2,21.3,29.64,81.15,60.98,46.47,60.01,25.25,5.68,3.38,4.08,0.44,0.19,41.46,11.51,15.19,19.86,47.91,72.88445387209909,40.77046154659185,61.23292426015999,87.28999999999999,39.07625315108094,0.8339121806003473,Medium
Jamnagar,Total,Gujarat,706.72,756.41,186.23,67.84,24.4,952.3,1004.39,99.26,97.95,88.82,68.03,56.81,97.55,22.51,72.51,85.17,28.56,18.76,18.7,3.54,35.75,35.43,25.63,0,4.43,1.19,4.18,16.7,10.43,19.07,45.34,78.65,80.19,95.92,44.17,39,92.61,56.2,6.47,1824.3,0.9157260383622587,15.91,95.77,39.54,1.16,91.18,24.28,32.56,15.1,71.42,98.24,77.88,88.38,87.87,66.08,70.21,83.5,16.5,4.57,52.32425666966797,17.67889062383537,70.57455295503216,1.23,74.6807471905291,34.95,27.93837589204127,39.809190352178135,12.39,3.16274690301207,11.55,27.93,31.31,16.76,29.26,19.47,12.81,29.38,21.08,75.7,64.21,56.69,63.77,22.98,6.02,3.46,5.01,0.78,0.28,31.76,8.78,9.83,29.790000000000006,65.05,72.06162410795872,28.58,60.190809647821865,88.45,40.760910989665184,0.8513561113067982,Medium
Porbandar,Urban,Gujarat,94.89,101.4,21.81,80.81,21.61,958.59,721.57,99.28,100,92.95,84.11,77.39,99.08,9.02,88.93,86.4,47.39,13.81,22.808860764927864,3.48,35.75,35.52,19.89,0,5.51,1.13,8.33,17.37,7.8,3.68,22.82,64.03,51.53,97.14,54.72,44.24,92.28,64.34,4.13,1636.84,1.1646629172189722,13.12,97.49,41.23,1.79,95.58,20.35,30.51,7.72,58.97756812118364,90.90322414355246,73.1687339399297,76.35740078590906,78.32455698374868,65.12459839181757,94.87,82.1222685170208,8.081747573915877,8.95,49.8878222204329,12.337323450032574,71.94828999643802,0.7,75.02452638031774,57.79,26.24096943003059,40.93140594911146,5.565032153139416,2.3421177059258103,0.01,19.74,16,4.92,21.64,9.74,11.54,30.46,17.05,69.82,60.34,55.22178639471219,60.02,19.72,5.43,2.27,4.93,0.83,0.18,17.92,3.81,8.75,5.1299999999999955,42.21,73.75903056996941,41.02243187881636,59.06859405088854,99.99,35.363631843144375,1.0292824074074074,High
Porbandar,Rural,Gujarat,105.3,111.45,26.42,62.87,23.47,926.15,852.92,99.31,98.57,78.1,61.81,22.33,98.55,11.39,69.02,94.1,20.64,19.37,26.85293420481512,9.6,35.21,33.83,28.05,0,2.67,1.41,1.69,18.1,10.03,18.78,66.56,78.72,60.26,98,36.68,25.33,96.05,67.38,8.76,1433.27,0.8780119803159975,16.39,97.22,62.33,2.26,96.57,12.53,21.26,8.2,76.39,92.84,76.39,92.84,96.06,39.67,88.93,96.78,3.22,7.47,50.61986200851623,17.315557416244143,67.35256323735577,0.6,71.37060254899765,59.05,29.210350490994212,35.100058578720684,0.01,3.359965317209712,0.01,24.22,30.61,13.84,31.08,18.03,17.7,19.52,13.38,71.46,58.5,56.09,58.36,21.75,4.24,1.08,4.81,0.46,0.9,16.17,3.44,6.8,11.069999999999993,40.95,70.78964950900578,23.61,64.89994142127932,99.99,37.60126143617734,0.7334750265674814,Medium
